"Nearest Building","X","Y","Latitude","Longitude","Site ID","Species","DBH","Multi-stem","Arbor Day / Tree Campus USA","Donor","Donor Tree","State Champion Tree","Tree Trail"
"Admin Information Technology Bldg",1009938.39119581,1245746.76923439,40.0873618551,-88.2415230666,13244,"hawthorn, green (Crataegus viridis)",9,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1009850.23505721,1245659.92369549,40.0871237031,-88.2418384552,13248,"sweetgum, American (Liquidambar styraciflua)",24,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1009851.88129342,1245702.82505517,40.0872414678,-88.2418324139,13256,"buckeye, Ohio (Aesculus glabra)",2.5,"No","No ",,"N/A","No ","N/A"
"Admin Information Technology Bldg",1009945.96024619,1245684.48290161,40.0871908503,-88.2414962446,13268,"crabapple, flowering (Malus spp.)",6,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010008.41759179,1245686.20799589,40.0871954087,-88.2412730166,13279,"crabapple, flowering (Malus spp.)",6,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010019.9446877,1245686.21992536,40.0871954087,-88.2412318189,13288,"crabapple, flowering (Malus spp.)",5,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1009995.16588419,1245681.88860726,40.0871835891,-88.241320394,13295,"serviceberry, spp. (Amelanchier spp.)",4,"Yes"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010010.94524363,1245749.93460928,40.0873703386,-88.2412637471,13301,"hawthorn, green (Crataegus viridis)",10,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010028.24208502,1245743.92457557,40.0873537912,-88.2412019505,13307,"hawthorn, green (Crataegus viridis)",8,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010047.82828667,1245753.41733805,40.0873797943,-88.2411319144,13312,"hawthorn, green (Crataegus viridis)",10,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010029.19519207,1245658.38609274,40.0871189752,-88.2411988607,13318,"sweetgum, American (Liquidambar styraciflua)",26,"No"," ",,"N/A"," ","N/A"
"Admin Information Technology Bldg",1010122.19893214,1245970.20172541,40.08797468028933,-88.24086530891897,18634,"Vacant site medium, (Vacant site medium)",0,"No"," ",,"No"," ","N/A"
"Admin Information Technology Bldg",1010121.41194768,1246005.33450946,40.08807112617829,-88.24086799112851,18635,"Vacant site medium, (Vacant site medium)",0,"No"," ",,"No"," ","N/A"
"Admin Information Technology Bldg",1010122.88181323,1246035.23693587,40.08815320767757,-88.24086262671034,18636,"Vacant site medium, (Vacant site medium)",0,"No"," ",,"No"," ","N/A"
"Admin Information Technology Bldg",1010122.09716054,1246068.12706828,40.088243497213426,-88.24086530891897,18637,"Vacant site medium, (Vacant site medium)",0,"No"," ",,"No"," ","N/A"
"Admissions and Records Building",1015959.32475218,1253549.68509986,40.1087626764,-88.2199687562,3425,"oak, northern red (Quercus rubra)",13,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015609.83920005,1253326.92596549,40.1081523949,-88.2212192099,3426,"hackberry, common (Celtis occidentalis)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015936.31438617,1253520.96019626,40.1086839039,-88.2200511516,3431,"sycamore, American (Platanus occidentalis)",42,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015919.86567423,1253542.74789623,40.108743771,-88.2201098584,3437,"linden, American (Tilia americana)",2,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015543.27907243,1253336.02481542,40.1081776023,-88.2214571268,3439,"honeylocust, thornless (Gleditsia triacanthos inermis)",20,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015936.54728016,1253564.29081095,40.1088028503,-88.2200501217,3444,"linden, American (Tilia americana)",2,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015933.33410794,1253599.00830984,40.1088981647,-88.220061451,3452,"oak, swamp white (Quercus bicolor)",16,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015909.41932237,1253601.84741536,40.108906042,-88.2201469363,3458,"maple, red (Acer rubrum)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015924.38224904,1253615.64030255,40.1089438526,-88.2200933793,3468,"maple, red (Acer rubrum)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015901.91265975,1253614.75083766,40.1089414895,-88.2201737148,3477,"maple, sugar (Acer saccharum)",4,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015758.49527158,1253325.39207306,40.1081476686,-88.2206877596,3479,"hackberry, common (Celtis occidentalis)",16,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015881.18654323,1253602.09845496,40.1089068297,-88.2202478707,3487,"maple, sugar (Acer saccharum)",3,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015825.87897253,1253348.43415931,40.108210687,-88.220446753,3488,"blackgum, (Nyssa sylvatica)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015860.42904896,1253614.12418139,40.108939914,-88.2203220266,3495,"maple, Freeman (Acer x freemanii)",12,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015826.42382538,1253373.11322377,40.1082784318,-88.2204446931,3498,"redbud, eastern (Cercis canadensis)",14,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015846.04080431,1253601.4798844,40.1089052542,-88.2203735237,3501,"maple, Freeman (Acer x freemanii)",14,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015825.78901537,1253419.31256022,40.1084052561,-88.2204467529,3508,"redbud, eastern (Cercis canadensis)",4,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015861.0303853,1253594.32504997,40.1088855612,-88.2203199667,3509,"oak, northern red (Quercus rubra)",12,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015824.88434007,1253451.16362707,40.1084926938,-88.2204498427,3517,"blackgum, (Nyssa sylvatica)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015856.45565077,1253567.05848712,40.1088107275,-88.2203364458,3518,"maple, sugar (Acer saccharum)",3,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015823.41877167,1253470.96177758,40.108547047,-88.2204549924,3524,"blackgum, (Nyssa sylvatica)",9,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015850.74751072,1253524.86874646,40.1086949321,-88.2203570446,3528,"oak, shingle (Quercus imbricaria)",10,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015810.41224494,1253504.5191639,40.1086392109,-88.2205013399,3534,"serviceberry, spp. (Amelanchier spp.)",4,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015849.35153816,1253489.85833189,40.1085988297,-88.2203621944,3535,"maple, Freeman (Acer x freemanii)",16,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015809.52359267,1253523.74409307,40.1086919885,-88.2205044297,3541,"serviceberry, spp. (Amelanchier spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015866.60868502,1253511.97588804,40.1086594845,-88.2203003978,3545,"maple, Freeman (Acer x freemanii)",8,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015898.2997043,1253510.86836166,40.1086563336,-88.2201871041,3551,"maple, Freeman (Acer x freemanii)",10,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015912.70258901,1253512.03451401,40.1086594845,-88.2201356069,3558,"hackberry, common (Celtis occidentalis)",5,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015808.05440027,1253546.41173966,40.1087542187,-88.2205095794,3566,"serviceberry, spp. (Amelanchier spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015933.17722554,1253495.99103606,40.1086153719,-88.220062481,3571,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015805.72167978,1253568.50435955,40.1088148734,-88.2205178189,3576,"serviceberry, spp. (Amelanchier spp.)",3,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015927.42425361,1253489.09675785,40.1085964665,-88.2200830799,3584,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015812.00205255,1253613.85124876,40.1089393336,-88.2204951602,3585,"spruce, Colorado (Picea pungens)",15,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015919.93435262,1253488.80026501,40.1085956787,-88.2201098584,3596,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015911.29173754,1253488.78926364,40.1085956787,-88.2201407567,3602,"magnolia, star (Magnolia stellata)",1,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015923.99022585,1253471.01412799,40.1085468397,-88.2200954392,3609,"blackgum, (Nyssa sylvatica)",6,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015901.52050592,1253470.1246587,40.1085444766,-88.2201757747,3619,"blackgum, (Nyssa sylvatica)",4,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015877.03380783,1253469.51960187,40.1085429011,-88.2202633199,3623,"blackgum, (Nyssa sylvatica)",4,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015854.56335585,1253469.2040872,40.1085421134,-88.2203436554,3632,"blackgum, (Nyssa sylvatica)",5,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1016003.02707695,1253617.7492434,40.1089493667,-88.2198122049,3748,"blackgum, (Nyssa sylvatica)",2,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015979.98424893,1253614.56333702,40.1089407017,-88.2198946003,3755,"oak, shingle (Quercus imbricaria)",11,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015961.54273938,1253617.69632524,40.1089493667,-88.2199605167,3762,"maple, sugar (Acer saccharum)",14,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015957.82982139,1253592.43955254,40.1088800471,-88.2199739059,3776,"oak, shingle (Quercus imbricaria)",12,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015972.5273289,1253588.44091795,40.108869019,-88.2199213788,3786,"serviceberry, spp. (Amelanchier spp.)",3,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015966.78060901,1253576.66842327,40.1088367224,-88.2199419777,3796,"serviceberry, spp. (Amelanchier spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015682.31471425,1253424.29607233,40.1084194352,-88.2209596644,3810,"oak, northern red (Quercus rubra)",28,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015708.52490808,1253428.92051669,40.1084320388,-88.2208659396,3823,"redbud, eastern (Cercis canadensis)",6,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015707.16503374,1253365.21425796,40.1082571631,-88.2208710892,3828,"redbud, eastern (Cercis canadensis)",12,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015690.76937107,1253345.10647885,40.1082020219,-88.220929796,3833,"Kentucky coffeetree, (Gymnocladus dioicus)",2,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015647.23500013,1253371.16465933,40.1082737054,-88.2210853174,3837,"lilac, Japanese tree (Syringa reticulata)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015633.70714802,1253361.39102568,40.1082469226,-88.2211337247,3840,"lilac, Japanese tree (Syringa reticulata)",7,"No"," ",,"N/A"," ","N/A"
"Admissions and Records Building",1015642.96907724,1253327.25470962,40.1081531826,-88.2211007665,3846,"hackberry, common (Celtis occidentalis)",14,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015600.33462729,1254973.64234139,40.1126728385,-88.2212457696,2595,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015609.21294817,1254989.93604465,40.1127175357,-88.2212139533,2600,"oak, shingle (Quercus imbricaria)",25,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015633.4310798,1254973.89799615,40.1126734258,-88.2211274381,2608,"dogwood, corneliancherry (Cornus mas)",7,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015661.3716877,1254975.6548935,40.1126781518,-88.2210275337,2627,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015666.25256754,1254988.57332469,40.1127135973,-88.2210100247,2656,"oak, English (Quercus robur)",8,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015300.21875982,1254949.03743809,40.1126063289,-88.2223188885,2755,"Stump, (Stump)",20,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015304.22129199,1254973.43229096,40.1126732817,-88.2223044693,2766,"tuliptree, (Liriodendron tulipifera)",24,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015373.06968044,1254973.80528449,40.1126740693,-88.2220583129,2772,"tuliptree, (Liriodendron tulipifera)",32,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015400.16442771,1254960.92692899,40.1126386238,-88.2219614983,2787,"oak, chinkapin (Quercus muehlenbergii)",12,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015416.59880581,1254949.46993427,40.1126071166,-88.2219027915,2795,"lilac, Japanese tree (Syringa reticulata)",6,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015433.8840908,1254948.63078054,40.1126047536,-88.221840995,2803,"lilac, Japanese tree (Syringa reticulata)",9,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015453.47214804,1254949.22922575,40.1126063289,-88.2217709589,2815,"lilac, Japanese tree (Syringa reticulata)",8,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015469.89215206,1254949.24983043,40.1126063289,-88.2217122521,2825,"lilac, Japanese tree (Syringa reticulata)",7,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015455.72883023,1254987.39499816,40.1127110902,-88.2217627193,2828,"sycamore, American (Platanus occidentalis)",39,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015482.82504705,1254973.36898404,40.112672494,-88.2216659047,2845,"dogwood, corneliancherry (Cornus mas)",5,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015509.90398458,1254973.11606259,40.1126717063,-88.2215690901,2855,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015540.43904049,1254973.44139697,40.112672494,-88.2214599161,2864,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015571.83902828,1254973.19397929,40.1126717063,-88.2213476524,2873,"dogwood, corneliancherry (Cornus mas)",4,"Yes"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015503.83576643,1254988.02927669,40.1127126656,-88.2215907189,2887,"oak, shingle (Quercus imbricaria)",17,"No"," ",,"N/A"," ","N/A"
"Advanced Computation Bldg",1015552.80510424,1254990.09943163,40.1127181793,-88.2214156286,2896,"oak, shingle (Quercus imbricaria)",26,"No"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014687.93642392,1254770.94926001,40.1121195357,-88.2245087688,2906,"hackberry, common (Celtis occidentalis)",16,"No"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014704.75179267,1254773.9275489,40.1121276549,-88.224448636,2916,"hackberry, common (Celtis occidentalis)",15,"No"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014768.74572203,1254739.85991626,40.1120339203,-88.2242199887,2926,"magnolia, star (Magnolia stellata)",3,"Yes"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014802.35435455,1254817.9492734,40.1122481706,-88.2240994854,2956,"maple, sugar (Acer saccharum)",6,"No"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014720.07533748,1254963.61399815,40.1126483126,-88.2243930191,3008,"oak, shingle (Quercus imbricaria)",11,"No"," ",,"N/A"," ","N/A"
"Aeronautical Laboratory A",1014690.69394677,1254962.143325,40.1126443742,-88.2244980732,3018,"oak, shingle (Quercus imbricaria)",12,"No"," ",,"N/A"," ","N/A"
"African American Studies",1014811.61510417,1252362.01833375,40.1055063466,-88.2240771625,4283,"dogwood, corneliancherry (Cornus mas)",10,"Yes"," ",,"N/A"," ","N/A"
"African American Studies",1014838.01940298,1252411.37266696,40.1056417404686,-88.2239825517054,20965,"euonymus, spp. (Euonymus spp.)",10,"Yes","No ",,"N/A","No ","N/A"
"Agricultural Bioprocess Lab",1014462.08732202,1250883.33310899,40.1014483656,-88.2253331225,7807,"oak, northern red (Quercus rubra)",26,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014242.95622047,1251316.79444575,40.1026389925,-88.2261145891,7435,"oak, chestnut (Quercus prinus)",14,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014112.92339339,1251297.39594469,40.102586170805324,-88.22657951258155,7439,"maple, sugar (Acer saccharum)",5,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014216.00153036,1251321.00046943,40.1026506276,-88.2262109284,7441,"oak, overcup (Quercus lyrata)",14,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014133.71656651,1251335.73624306,40.1026913506,-88.2265050168,7444,"maple, sugar (Acer saccharum)",5,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014097.19988861,1251312.66735602,40.1026281443003,-88.22663565530425,7449,"crabapple, flowering (Malus spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014128.07011971,1251313.12418593,40.1026292966,-88.2265252987,7454,"crabapple, flowering (Malus spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014105.65608485,1251340.70376526,40.102705079478326,-88.2266053059092,7458,"crabapple, flowering (Malus spp.)",2,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014151.55095327,1251248.86852749,40.1024528304,-88.2264416357,7478,"hophornbeam, American (Ostrya virginiana)",13,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014205.09737675,1251247.52008953,40.1024489519,-88.2262502247,7482,"oak, overcup (Quercus lyrata)",14,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014104.76018867,1251235.0372054,40.1024150161,-88.2266089618,7485,"oak, white (Quercus alba)",16,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014212.91347408,1251235.16720981,40.1024150161,-88.226222337,7487,"crabapple, flowering (Malus spp.)",8,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014058.13143772,1251296.14260803,40.10258291061474,-88.22677538762237,7491,"maple, sugar (Acer saccharum)",4,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014204.4192107,1251221.73504811,40.1023781714,-88.22625276,7492,"crabapple, flowering (Malus spp.)",8,"Yes"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014168.18322091,1251277.14518538,40.102530398,-88.2263820574,7499,"hackberry, common (Celtis occidentalis)",14,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014075.26920321,1251322.92505175,40.102656374994005,-88.22671400896755,7501,"maple, sugar (Acer saccharum)",4,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014145.84594825,1251274.99908792,40.1025245804,-88.2264619176,7505,"hackberry, common (Celtis occidentalis)",17,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014089.91495356,1251297.84438869,40.10258747760975,-88.22666176097341,7507,"oak, swamp white (Quercus bicolor)",2,"No","No ","President Easter","Yes","No ","N/A"
"Agricultural Engr Sciences Bldg",1014034.72544826,1251235.86948539,40.1024175312,-88.226859317,7511,"oak, swamp white (Quercus bicolor)",4,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014002.17002702,1251234.68260798,40.10241438,-88.2269757006,7513,"oak, chestnut (Quercus prinus)",18,"No"," ",,"N/A"," ","N/A"
"Agricultural Engr Sciences Bldg",1014091.97172053,1250610.26685187,40.1006999945,-88.2266573563,7971,"maple, sugar (Acer saccharum)",20,"No"," ",,"N/A"," ","N/A"
